CustomerID,Recency,Frequency,Monetary,RecencyQuartile,FrequencyQuartile,MonetaryQuartile,RFMScore,RFScore,CustomerClass
17025,60,1,8.2,3,1,1,311,31,Promising
14184,66,1,130.04,3,1,3,313,31,Promising
15576,37,1,161.15,3,1,3,313,31,Promising
17321,67,1,287.79,2,1,4,214,21,About To Sleep
15994,54,1,118.58,3,1,3,313,31,Promising
12691,58,1,18.4,3,1,1,311,31,Promising
15339,66,1,111.46,3,1,3,313,31,Promising
14427,63,1,31.7,3,1,1,311,31,Promising
15330,60,1,4.18,3,1,1,311,31,Promising
15748,40,1,78.46,3,1,2,312,31,Promising
15091,67,1,58.62,2,1,2,212,21,About To Sleep
17344,46,1,90.67,3,1,3,313,31,Promising
16017,47,1,85.62,3,1,2,312,31,Promising
14623,43,1,39.15,3,1,2,312,31,Promising
16243,33,2,297.91,3,2,4,324,32,Potential Loyalist
13923,53,1,59.49,3,1,2,312,31,Promising
17434,50,1,80.69,3,1,2,312,31,Promising
17528,17,2,189.68,4,2,3,423,42,Potential Loyalist
17063,57,2,49.78,3,2,2,322,32,Potential Loyalist
16474,50,1,151.6,3,1,3,313,31,Promising
15010,35,1,63.37,3,1,2,312,31,Promising
14607,15,10,153.66,4,4,3,443,44,Champion
13727,28,2,58.82,3,2,2,322,32,Potential Loyalist
14077,40,1,3.74,3,1,1,311,31,Promising
13602,64,1,47.4,3,1,2,312,31,Promising
17148,51,1,14.58,3,1,1,311,31,Promising
17410,37,1,11.37,3,1,1,311,31,Promising
13359,63,1,133.4,3,1,3,313,31,Promising
17086,30,3,85.95,3,3,2,332,33,Potential Loyalist
15551,36,1,113.99,3,1,3,313,31,Promising
13292,38,1,50.17,3,1,2,312,31,Promising
18126,60,1,108.85,3,1,3,313,31,Promising
13034,54,1,69.26,3,1,2,312,31,Promising
16934,54,2,249.59,3,2,4,324,32,Potential Loyalist
13635,67,1,149.16,2,1,3,213,21,About To Sleep
14815,36,2,87.71,3,2,2,322,32,Potential Loyalist
16881,66,1,0.72,3,1,1,311,31,Promising
14567,56,1,60.8,3,1,2,312,31,Promising
16982,60,1,53.97,3,1,2,312,31,Promising
17754,0,3,55.53,4,3,2,432,43,Potential Loyalist
13115,11,3,166.94,4,3,3,433,43,Potential Loyalist
15853,51,1,44.08,3,1,2,312,31,Promising
16177,50,1,81.15,3,1,2,312,31,Promising
12856,7,4,703.18,4,4,4,444,44,Champion
16950,56,1,37.15,3,1,1,311,31,Promising
16295,9,2,158.26,4,2,3,423,42,Potential Loyalist
14495,50,1,8.32,3,1,1,311,31,Promising
16106,65,1,9.08,3,1,1,311,31,Promising
16358,63,1,50.8,3,1,2,312,31,Promising
17832,49,1,67.81,3,1,2,312,31,Promising
13587,63,1,53.09,3,1,2,312,31,Promising
13109,59,1,66.39,3,1,2,312,31,Promising
17736,42,1,39.95,3,1,2,312,31,Promising
17101,29,2,82.41,3,2,2,322,32,Potential Loyalist
14179,40,1,79.57,3,1,2,312,31,Promising
18035,35,1,78.13,3,1,2,312,31,Promising
17620,59,1,11.03,3,1,1,311,31,Promising
16830,38,1,48.99,3,1,2,312,31,Promising
16179,60,1,41.06,3,1,2,312,31,Promising
13536,5,3,208.01,4,3,4,434,43,Potential Loyalist
12772,59,1,175.54,3,1,3,313,31,Promising
15664,50,1,70.81,3,1,2,312,31,Promising
16848,52,1,23.94,3,1,1,311,31,Promising
15612,61,1,11.65,3,1,1,311,31,Promising
14856,56,1,152.76,3,1,3,313,31,Promising
17289,31,2,170.42,3,2,3,323,32,Potential Loyalist
14493,16,2,101.91,4,2,3,423,42,Potential Loyalist
17878,43,1,58.4,3,1,2,312,31,Promising
15484,56,1,24.28,3,1,1,311,31,Promising
13416,43,1,40.35,3,1,2,312,31,Promising
16232,43,1,20.34,3,1,1,311,31,Promising
16478,64,2,38.38,3,2,2,322,32,Potential Loyalist
12572,8,2,217.67,4,2,4,424,42,Potential Loyalist
18019,51,1,28.55,3,1,1,311,31,Promising
14764,46,1,8.95,3,1,1,311,31,Promising
13168,36,1,75.68,3,1,2,312,31,Promising
17030,63,1,29.28,3,1,1,311,31,Promising
17609,40,2,141.55,3,2,3,323,32,Potential Loyalist
16104,61,1,97.48,3,1,3,313,31,Promising
17201,53,1,77.96,3,1,2,312,31,Promising
12552,39,1,142.31,3,1,3,313,31,Promising
14882,26,2,43.45,3,2,2,322,32,Potential Loyalist
16895,64,1,167.73,3,1,3,313,31,Promising
16750,44,1,90.26,3,1,3,313,31,Promising
16352,17,2,54.93,4,2,2,422,42,Potential Loyalist
13882,2,2,108.43,4,2,3,423,42,Potential Loyalist
17549,23,2,10.6,3,2,1,321,32,Potential Loyalist
17387,19,2,188.58,4,2,3,423,42,Potential Loyalist
14638,50,1,66.55,3,1,2,312,31,Promising
15335,53,1,101.39,3,1,3,313,31,Promising
15315,64,1,15.97,3,1,1,311,31,Promising
15568,2,2,90.29,4,2,3,423,42,Potential Loyalist
18154,43,1,32.62,3,1,1,311,31,Promising
12812,44,1,31.03,3,1,1,311,31,Promising
16372,33,1,245.9,3,1,4,314,31,Promising
14538,64,1,51.21,3,1,2,312,31,Promising
14937,56,2,57.11,3,2,2,322,32,Potential Loyalist
16445,33,1,165.82,3,1,3,313,31,Promising
12740,63,1,56.0,3,1,2,312,31,Promising
16861,59,1,5.47,3,1,1,311,31,Promising
18022,35,1,335.06,3,1,4,314,31,Promising
16747,37,2,118.78,3,2,3,323,32,Potential Loyalist
17354,50,1,22.51,3,1,1,311,31,Promising
14251,1,3,116.76,4,3,3,433,43,Potential Loyalist
14027,60,1,12.86,3,1,1,311,31,Promising
17203,35,5,232.56,3,4,4,344,34,Loyal
14482,33,1,18.29,3,1,1,311,31,Promising
13259,61,1,200.83,3,1,4,314,31,Promising
12882,33,1,27.05,3,1,1,311,31,Promising
12628,64,1,42.04,3,1,2,312,31,Promising
14798,52,1,8.28,3,1,1,311,31,Promising
12446,57,1,248.1,3,1,4,314,31,Promising
12475,53,1,87.88,3,1,2,312,31,Promising
15145,43,1,49.46,3,1,2,312,31,Promising
17425,60,1,112.9,3,1,3,313,31,Promising
12646,4,2,107.42,4,2,3,423,42,Potential Loyalist
17816,36,1,4.16,3,1,1,311,31,Promising
12398,45,1,129.38,3,1,3,313,31,Promising
15473,60,1,8.85,3,1,1,311,31,Promising
12602,58,1,23.65,3,1,1,311,31,Promising
16313,49,1,35.44,3,1,1,311,31,Promising
13351,66,1,103.97,3,1,3,313,31,Promising
14138,1,2,108.65,4,2,3,423,42,Potential Loyalist
15782,9,2,156.78,4,2,3,423,42,Potential Loyalist
15948,43,1,89.29,3,1,2,312,31,Promising
17764,50,1,182.55,3,1,3,313,31,Promising
14595,19,2,39.84,4,2,2,422,42,Potential Loyalist
18042,53,1,38.15,3,1,2,312,31,Promising
12630,9,2,207.13,4,2,4,424,42,Potential Loyalist
15592,46,1,37.55,3,1,1,311,31,Promising
16208,44,1,61.1,3,1,2,312,31,Promising
16164,24,2,60.76,3,2,2,322,32,Potential Loyalist
16542,53,1,15.39,3,1,1,311,31,Promising
12491,38,1,69.8,3,1,2,312,31,Promising
15255,66,1,129.3,3,1,3,313,31,Promising
16882,66,1,47.33,3,1,2,312,31,Promising
17934,51,2,72.51,3,2,2,322,32,Potential Loyalist
16015,3,3,226.53,4,3,4,434,43,Potential Loyalist
15516,44,3,41.68,3,3,2,332,33,Potential Loyalist
16601,40,1,94.86,3,1,3,313,31,Promising
16563,53,1,64.89,3,1,2,312,31,Promising
16248,61,1,14.22,3,1,1,311,31,Promising
13918,49,1,45.76,3,1,2,312,31,Promising
12581,39,1,25.39,3,1,1,311,31,Promising
14216,37,1,96.53,3,1,3,313,31,Promising
16260,50,1,96.6,3,1,3,313,31,Promising
13363,17,2,230.24,4,2,4,424,42,Potential Loyalist
15193,60,1,121.55,3,1,3,313,31,Promising
15089,44,1,60.35,3,1,2,312,31,Promising
12912,2,3,27.37,4,3,1,431,43,Potential Loyalist
17186,46,2,1.44,3,2,1,321,32,Potential Loyalist
16123,51,1,49.72,3,1,2,312,31,Promising
13868,38,1,59.4,3,1,2,312,31,Promising
17666,3,2,34.18,4,2,1,421,42,Potential Loyalist
15286,49,1,13.35,3,1,1,311,31,Promising
14102,11,3,127.33,4,3,3,433,43,Potential Loyalist
15659,43,1,60.05,3,1,2,312,31,Promising
14857,59,1,105.02,3,1,3,313,31,Promising
17205,53,1,6.83,3,1,1,311,31,Promising
17973,51,1,48.66,3,1,2,312,31,Promising
15327,52,1,43.97,3,1,2,312,31,Promising
14923,50,1,151.61,3,1,3,313,31,Promising
12700,7,2,377.33,4,2,4,424,42,Potential Loyalist
13169,63,1,13.67,3,1,1,311,31,Promising
14121,3,3,291.33,4,3,4,434,43,Potential Loyalist
14792,63,1,6.2,3,1,1,311,31,Promising
13697,38,1,16.72,3,1,1,311,31,Promising
12519,63,1,35.84,3,1,1,311,31,Promising
15678,52,1,24.48,3,1,1,311,31,Promising
14995,38,1,63.31,3,1,2,312,31,Promising
14752,43,1,12.52,3,1,1,311,31,Promising
16674,54,1,121.65,3,1,3,313,31,Promising
17771,56,1,60.99,3,1,2,312,31,Promising
14550,10,2,104.85,4,2,3,423,42,Potential Loyalist
13487,57,1,59.3,3,1,2,312,31,Promising
16851,42,2,25.46,3,2,1,321,32,Potential Loyalist
13651,39,1,21.35,3,1,1,311,31,Promising
16676,33,1,108.32,3,1,3,313,31,Promising
17412,2,3,69.46,4,3,2,432,43,Potential Loyalist
15000,47,1,218.26,3,1,4,314,31,Promising
17509,57,2,243.38,3,2,4,324,32,Potential Loyalist
17169,57,1,77.33,3,1,2,312,31,Promising
13876,63,1,35.8,3,1,1,311,31,Promising
18169,60,1,33.2,3,1,1,311,31,Promising
16071,44,1,57.48,3,1,2,312,31,Promising
14820,33,1,34.04,3,1,1,311,31,Promising
15142,46,1,62.9,3,1,2,312,31,Promising
17279,57,1,60.63,3,1,2,312,31,Promising
17520,53,1,98.93,3,1,3,313,31,Promising
13594,52,1,41.48,3,1,2,312,31,Promising
15421,58,1,25.82,3,1,1,311,31,Promising
15610,51,1,11.24,3,1,1,311,31,Promising
17495,7,2,99.36,4,2,3,423,42,Potential Loyalist
17043,51,1,150.1,3,1,3,313,31,Promising
15667,39,1,20.22,3,1,1,311,31,Promising
16066,16,4,291.87,4,4,4,444,44,Champion
17073,17,2,212.03,4,2,4,424,42,Potential Loyalist
17684,43,1,43.74,3,1,2,312,31,Promising
16790,3,3,150.04,4,3,3,433,43,Potential Loyalist
12876,57,1,99.07,3,1,3,313,31,Promising
17262,52,1,14.9,3,1,1,311,31,Promising
15380,8,2,74.0,4,2,2,422,42,Potential Loyalist
14015,52,1,62.14,3,1,2,312,31,Promising
17712,44,1,135.29,3,1,3,313,31,Promising
16648,42,1,23.83,3,1,1,311,31,Promising
17503,2,2,88.45,4,2,2,422,42,Potential Loyalist
16688,60,1,34.34,3,1,1,311,31,Promising
13278,40,1,88.64,3,1,2,312,31,Promising
14098,36,1,35.8,3,1,1,311,31,Promising
14488,67,1,98.04,2,1,3,213,21,About To Sleep
15637,52,1,45.4,3,1,2,312,31,Promising
14698,1,4,404.87,4,4,4,444,44,Champion
15360,39,1,30.57,3,1,1,311,31,Promising
12783,32,2,205.21,3,2,4,324,32,Potential Loyalist
15297,63,1,39.6,3,1,2,312,31,Promising
13558,5,3,251.26,4,3,4,434,43,Potential Loyalist
17190,58,1,38.96,3,1,2,312,31,Promising
16337,36,1,30.4,3,1,1,311,31,Promising
16140,65,1,50.74,3,1,2,312,31,Promising
14910,2,3,85.28,4,3,2,432,43,Potential Loyalist
18105,37,1,40.18,3,1,2,312,31,Promising
14333,67,1,120.95,2,1,3,213,21,About To Sleep
16708,45,1,90.84,3,1,3,313,31,Promising
16360,4,4,1290.69,4,4,4,444,44,Champion
12526,0,2,127.34,4,2,3,423,42,Potential Loyalist
16412,53,1,72.55,3,1,2,312,31,Promising
14345,38,1,20.94,3,1,1,311,31,Promising
15571,11,2,91.43,4,2,3,423,42,Potential Loyalist
13801,66,1,90.95,3,1,3,313,31,Promising
15096,42,1,34.23,3,1,1,311,31,Promising
17534,53,1,24.1,3,1,1,311,31,Promising
13845,64,1,17.59,3,1,1,311,31,Promising
14434,21,4,33.66,4,4,1,441,44,Champion
14537,57,1,29.63,3,1,1,311,31,Promising
13103,39,1,31.74,3,1,1,311,31,Promising
15017,33,1,65.25,3,1,2,312,31,Promising
14780,54,1,11.64,3,1,1,311,31,Promising
18096,11,2,216.19,4,2,4,424,42,Potential Loyalist
17295,28,3,203.53,3,3,4,334,33,Potential Loyalist
13685,2,4,14.76,4,4,1,441,44,Champion
13245,50,1,99.7,3,1,3,313,31,Promising
18164,37,1,100.97,3,1,3,313,31,Promising
16491,46,1,99.44,3,1,3,313,31,Promising
12824,59,1,63.39,3,1,2,312,31,Promising
12432,42,2,91.78,3,2,3,323,32,Potential Loyalist
16014,37,1,28.05,3,1,1,311,31,Promising
13810,28,2,109.23,3,2,3,323,32,Potential Loyalist
13878,54,1,167.59,3,1,3,313,31,Promising
15345,45,1,154.61,3,1,3,313,31,Promising
18130,28,1,83.97,3,1,2,312,31,Promising
15269,23,1,149.95,3,1,3,313,31,Promising
14157,19,1,35.12,4,1,1,411,41,New Customer
17835,2,2,81.29,4,2,2,422,42,Potential Loyalist
13170,26,1,49.48,3,1,2,312,31,Promising
14432,9,1,45.69,4,1,2,412,41,New Customer
12531,14,1,64.76,4,1,2,412,41,New Customer
17623,32,1,94.74,3,1,3,313,31,Promising
14904,2,2,51.02,4,2,2,422,42,Potential Loyalist
17904,21,1,137.48,4,1,3,413,41,New Customer
17777,24,1,77.79,3,1,2,312,31,Promising
15168,25,1,16.69,3,1,1,311,31,Promising
13079,21,1,2.95,4,1,1,411,41,New Customer
15949,16,1,13.26,4,1,1,411,41,New Customer
12603,21,1,10.95,4,1,1,411,41,New Customer
17461,22,3,266.42,3,3,4,334,33,Potential Loyalist
12795,18,1,79.73,4,1,2,412,41,New Customer
16986,29,1,1.79,3,1,1,311,31,Promising
13171,21,1,33.63,4,1,1,411,41,New Customer
13596,5,2,378.97,4,2,4,424,42,Potential Loyalist
14507,23,1,4.95,3,1,1,311,31,Promising
13028,22,1,19.67,3,1,1,311,31,Promising
17453,17,1,44.19,4,1,2,412,41,New Customer
14657,17,1,73.54,4,1,2,412,41,New Customer
14020,16,1,52.72,4,1,2,412,41,New Customer
16856,14,1,5.9,4,1,1,411,41,New Customer
17658,25,1,20.41,3,1,1,311,31,Promising
14300,18,1,4.15,4,1,1,411,41,New Customer
14653,9,2,158.63,4,2,3,423,42,Potential Loyalist
17537,29,1,17.75,3,1,1,311,31,Promising
13258,11,1,20.05,4,1,1,411,41,New Customer
18058,9,1,5.39,4,1,1,411,41,New Customer
15870,32,1,136.94,3,1,3,313,31,Promising
15022,11,1,93.56,4,1,3,413,41,New Customer
15621,21,1,8.39,4,1,1,411,41,New Customer
17237,22,1,39.88,3,1,2,312,31,Promising
13471,5,2,447.49,4,2,4,424,42,Potential Loyalist
14601,10,1,10.04,4,1,1,411,41,New Customer
14126,7,3,45.61,4,3,2,432,43,Potential Loyalist
12827,5,2,31.5,4,2,1,421,42,Potential Loyalist
17538,25,1,10.74,3,1,1,311,31,Promising
13658,9,2,96.46,4,2,3,423,42,Potential Loyalist
14641,21,1,9.03,4,1,1,411,41,New Customer
13978,14,1,2.1,4,1,1,411,41,New Customer
12883,24,3,121.25,3,3,3,333,33,Potential Loyalist
14050,31,1,28.52,3,1,1,311,31,Promising
14075,4,2,46.01,4,2,2,422,42,Potential Loyalist
12349,18,1,305.1,4,1,4,414,41,New Customer
13710,31,1,9.33,3,1,1,311,31,Promising
17791,29,1,27.7,3,1,1,311,31,Promising
16732,31,1,94.67,3,1,3,313,31,Promising
12462,18,1,78.82,4,1,2,412,41,New Customer
16956,17,1,67.67,4,1,2,412,41,New Customer
16134,21,1,34.6,4,1,1,411,41,New Customer
12936,21,1,2.55,4,1,1,411,41,New Customer
16936,25,1,106.59,3,1,3,313,31,Promising
17385,14,1,90.24,4,1,3,413,41,New Customer
17197,29,1,159.76,3,1,3,313,31,Promising
15113,9,2,49.04,4,2,2,422,42,Potential Loyalist
16916,23,1,190.43,3,1,3,313,31,Promising
16094,11,1,63.84,4,1,2,412,41,New Customer
14725,24,1,228.6,3,1,4,314,31,Promising
12697,28,1,26.49,3,1,1,311,31,Promising
13449,23,1,36.57,3,1,1,311,31,Promising
13200,21,1,35.48,4,1,1,411,41,New Customer
12784,15,1,137.29,4,1,3,413,41,New Customer
16759,7,3,123.5,4,3,3,433,43,Potential Loyalist
16366,18,1,50.92,4,1,2,412,41,New Customer
17232,2,2,95.63,4,2,3,423,42,Potential Loyalist
14547,3,4,400.61,4,4,4,444,44,Champion
15524,24,1,110.0,3,1,3,313,31,Promising
17253,18,1,101.06,4,1,3,413,41,New Customer
17772,10,2,176.01,4,2,3,423,42,Potential Loyalist
12966,9,1,34.23,4,1,1,411,41,New Customer
14789,28,1,12.34,3,1,1,311,31,Promising
15500,18,1,43.79,4,1,2,412,41,New Customer
17561,19,1,96.34,4,1,3,413,41,New Customer
15557,28,1,71.19,3,1,2,312,31,Promising
13323,21,1,18.4,4,1,1,411,41,New Customer
13046,30,1,158.26,3,1,3,313,31,Promising
14881,19,1,23.34,4,1,1,411,41,New Customer
12391,21,1,245.99,4,1,4,414,41,New Customer
15148,10,1,50.71,4,1,2,412,41,New Customer
16376,8,1,89.43,4,1,3,413,41,New Customer
15567,18,1,22.65,4,1,1,411,41,New Customer
17523,15,1,1.66,4,1,1,411,41,New Customer
13467,10,1,95.68,4,1,3,413,41,New Customer
13430,18,1,45.45,4,1,2,412,41,New Customer
14173,10,2,12.23,4,2,1,421,42,Potential Loyalist
16025,29,1,55.34,3,1,2,312,31,Promising
13924,1,3,91.3,4,3,3,433,43,Potential Loyalist
15963,19,1,20.99,4,1,1,411,41,New Customer
12938,25,1,11.44,3,1,1,311,31,Promising
17198,23,1,44.79,3,1,2,312,31,Promising
14966,14,1,74.13,4,1,2,412,41,New Customer
17430,32,1,14.57,3,1,1,311,31,Promising
12893,30,1,75.17,3,1,2,312,31,Promising
13914,11,1,38.28,4,1,2,412,41,New Customer
17183,7,2,93.4,4,2,3,423,42,Potential Loyalist
15645,18,1,153.12,4,1,3,413,41,New Customer
15783,10,1,48.11,4,1,2,412,41,New Customer
15877,1,2,241.46,4,2,4,424,42,Potential Loyalist
14664,19,1,78.49,4,1,2,412,41,New Customer
13189,18,1,6.25,4,1,1,411,41,New Customer
15721,11,1,187.2,4,1,3,413,41,New Customer
15434,31,1,49.8,3,1,2,312,31,Promising
17500,29,1,101.5,3,1,3,313,31,Promising
18082,25,1,157.24,3,1,3,313,31,Promising
17521,29,1,24.68,3,1,1,311,31,Promising
18110,19,1,127.74,4,1,3,413,41,New Customer
14710,19,1,109.94,4,1,3,413,41,New Customer
12984,18,1,15.4,4,1,1,411,41,New Customer
13403,17,1,8.75,4,1,1,411,41,New Customer
15525,17,1,59.69,4,1,2,412,41,New Customer
13525,14,1,20.9,4,1,1,411,41,New Customer
16513,4,2,9.45,4,2,1,421,42,Potential Loyalist
14080,32,1,3.8,3,1,1,311,31,Promising
14859,12,2,32.07,4,2,1,421,42,Potential Loyalist
15619,10,1,13.25,4,1,1,411,41,New Customer
15463,29,1,12.99,3,1,1,311,31,Promising
16482,15,1,24.51,4,1,1,411,41,New Customer
15657,22,1,1.25,3,1,1,311,31,Promising
18139,17,2,74.74,4,2,2,422,42,Potential Loyalist
14125,10,2,291.14,4,2,4,424,42,Potential Loyalist
17812,12,1,184.86,4,1,3,413,41,New Customer
18209,28,1,25.95,3,1,1,311,31,Promising
16406,18,1,111.03,4,1,3,413,41,New Customer
14284,30,1,87.25,3,1,2,312,31,Promising
16189,15,1,34.05,4,1,1,411,41,New Customer
13212,19,1,313.16,4,1,4,414,41,New Customer
17964,31,1,154.08,3,1,3,313,31,Promising
15699,17,1,111.26,4,1,3,413,41,New Customer
14336,16,1,37.1,4,1,1,411,41,New Customer
13349,10,1,64.42,4,1,2,412,41,New Customer
12658,18,1,130.12,4,1,3,413,41,New Customer
13455,24,1,64.65,3,1,2,312,31,Promising
13816,23,1,27.24,3,1,1,311,31,Promising
14703,14,1,45.13,4,1,2,412,41,New Customer
17299,11,1,6.3,4,1,1,411,41,New Customer
16311,17,1,36.08,4,1,1,411,41,New Customer
14205,16,1,42.83,4,1,2,412,41,New Customer
18210,1,4,207.09,4,4,4,444,44,Champion
16414,21,1,30.3,4,1,1,411,41,New Customer
14869,8,1,93.75,4,1,3,413,41,New Customer
17680,23,1,30.8,3,1,1,311,31,Promising
14277,21,1,46.8,4,1,2,412,41,New Customer
16464,19,1,111.9,4,1,3,413,41,New Customer
18135,31,1,1.79,3,1,1,311,31,Promising
14712,29,1,20.65,3,1,1,311,31,Promising
14052,19,1,161.4,4,1,3,413,41,New Customer
15857,18,1,13.2,4,1,1,411,41,New Customer
16469,23,1,137.49,3,1,3,313,31,Promising
12452,16,1,57.67,4,1,2,412,41,New Customer
17468,14,1,4.6,4,1,1,411,41,New Customer
13040,8,1,62.71,4,1,2,412,41,New Customer
15009,19,1,162.41,4,1,3,413,41,New Customer
16506,19,1,1.95,4,1,1,411,41,New Customer
14675,16,1,227.47,4,1,4,414,41,New Customer
17557,14,1,10.22,4,1,1,411,41,New Customer
16364,11,1,70.98,4,1,2,412,41,New Customer
16824,15,1,45.11,4,1,2,412,41,New Customer
15993,8,3,254.7,4,3,4,434,43,Potential Loyalist
15900,23,1,103.61,3,1,3,313,31,Promising
12375,10,1,10.4,4,1,1,411,41,New Customer
13638,15,1,23.94,4,1,1,411,41,New Customer
17286,21,1,84.25,4,1,2,412,41,New Customer
17637,31,1,53.25,3,1,2,312,31,Promising
17015,28,1,27.99,3,1,1,311,31,Promising
15599,26,1,31.34,3,1,1,311,31,Promising
16053,32,1,84.61,3,1,2,312,31,Promising
17852,11,2,56.83,4,2,2,422,42,Potential Loyalist
16438,5,2,93.5,4,2,3,423,42,Potential Loyalist
17624,14,1,69.99,4,1,2,412,41,New Customer
17761,32,1,59.7,3,1,2,312,31,Promising
12906,11,3,45.17,4,3,2,432,43,Potential Loyalist
16361,9,2,135.23,4,2,3,423,42,Potential Loyalist
17163,21,1,8.5,4,1,1,411,41,New Customer
16596,15,1,24.05,4,1,1,411,41,New Customer
12659,29,1,8.54,3,1,1,311,31,Promising
16784,19,1,13.45,4,1,1,411,41,New Customer
17510,24,1,44.22,3,1,2,312,31,Promising
13846,24,1,74.23,3,1,2,312,31,Promising
16900,16,2,5.21,4,2,1,421,42,Potential Loyalist
16505,31,1,5.4,3,1,1,311,31,Promising
15419,24,1,10.49,3,1,1,311,31,Promising
12618,21,1,33.02,4,1,1,411,41,New Customer
15957,31,1,117.09,3,1,3,313,31,Promising
14494,25,1,11.63,3,1,1,311,31,Promising
17664,18,1,45.1,4,1,2,412,41,New Customer
15582,24,1,26.33,3,1,1,311,31,Promising
14768,17,1,4.95,4,1,1,411,41,New Customer
15872,14,2,265.34,4,2,4,424,42,Potential Loyalist
14960,8,1,39.87,4,1,2,412,41,New Customer
15452,29,1,13.4,3,1,1,311,31,Promising
14666,24,1,23.45,3,1,1,311,31,Promising
16330,17,1,67.31,4,1,2,412,41,New Customer
15965,28,2,195.45,3,2,3,323,32,Potential Loyalist
18117,25,1,88.6,3,1,2,312,31,Promising
13066,24,1,89.48,3,1,3,313,31,Promising
12953,9,1,113.0,4,1,3,413,41,New Customer
16669,23,1,200.75,3,1,4,314,31,Promising
17360,17,1,59.46,4,1,2,412,41,New Customer
16855,23,1,48.4,3,1,2,312,31,Promising
15429,26,1,98.91,3,1,3,313,31,Promising
16423,24,1,34.48,3,1,1,311,31,Promising
14804,8,1,50.89,4,1,2,412,41,New Customer
16560,26,1,134.4,3,1,3,313,31,Promising
16041,30,1,0.79,3,1,1,311,31,Promising
16416,26,1,81.18,3,1,2,312,31,Promising
14385,23,1,4.97,3,1,1,311,31,Promising
13579,14,1,56.74,4,1,2,412,41,New Customer
14424,17,1,6.71,4,1,1,411,41,New Customer
17600,17,1,45.9,4,1,2,412,41,New Customer
17219,31,1,47.13,3,1,2,312,31,Promising
13308,22,1,51.47,3,1,2,312,31,Promising
14581,16,1,26.91,4,1,1,411,41,New Customer
12985,0,2,145.49,4,2,3,423,42,Potential Loyalist
14893,9,2,228.82,4,2,4,424,42,Potential Loyalist
13297,7,3,58.59,4,3,2,432,43,Potential Loyalist
17760,21,1,33.17,4,1,1,411,41,New Customer
14902,25,1,55.46,3,1,2,312,31,Promising
15414,9,1,40.59,4,1,2,412,41,New Customer
18246,23,1,12.5,3,1,1,311,31,Promising
15027,30,1,15.27,3,1,1,311,31,Promising
17540,24,1,56.25,3,1,2,312,31,Promising
16020,16,2,51.79,4,2,2,422,42,Potential Loyalist
15758,24,1,39.85,3,1,2,312,31,Promising
14661,26,1,15.8,3,1,1,311,31,Promising
16079,16,2,28.58,4,2,1,421,42,Potential Loyalist
12702,19,1,47.3,4,1,2,412,41,New Customer
12981,29,1,15.56,3,1,1,311,31,Promising
18259,24,1,45.2,3,1,2,312,31,Promising
14140,3,2,120.38,4,2,3,423,42,Potential Loyalist
17838,26,1,25.13,3,1,1,311,31,Promising
13673,18,1,59.13,4,1,2,412,41,New Customer
18034,21,2,149.46,4,2,3,423,42,Potential Loyalist
16751,30,1,35.0,3,1,1,311,31,Promising
17081,25,1,141.9,3,1,3,313,31,Promising
14649,4,1,196.08,4,1,3,413,41,New Customer
16149,4,1,8.19,4,1,1,411,41,New Customer
16933,1,1,71.78,4,1,2,412,41,New Customer
15237,1,1,10.97,4,1,1,411,41,New Customer
17290,3,1,106.57,4,1,3,413,41,New Customer
17631,1,1,16.68,4,1,1,411,41,New Customer
14354,5,1,3.59,4,1,1,411,41,New Customer
17250,3,1,94.1,4,1,3,413,41,New Customer
17254,4,1,73.45,4,1,2,412,41,New Customer
12433,0,2,157.0,4,2,3,423,42,Potential Loyalist
17914,3,1,157.2,4,1,3,413,41,New Customer
15992,3,1,18.33,4,1,1,411,41,New Customer
17618,5,1,86.75,4,1,2,412,41,New Customer
15318,3,1,19.33,4,1,1,411,41,New Customer
12716,3,1,61.64,4,1,2,412,41,New Customer
12713,0,1,77.13,4,1,2,412,41,New Customer
13153,5,1,19.17,4,1,1,411,41,New Customer
12723,3,1,13.24,4,1,1,411,41,New Customer
12364,7,1,19.26,4,1,1,411,41,New Customer
12762,7,1,79.42,4,1,2,412,41,New Customer
14418,3,1,141.54,4,1,3,413,41,New Customer
16811,4,1,39.15,4,1,2,412,41,New Customer
14087,2,1,98.03,4,1,3,413,41,New Customer
12478,3,1,118.36,4,1,3,413,41,New Customer
13822,5,1,5.27,4,1,1,411,41,New Customer
15520,1,1,31.04,4,1,1,411,41,New Customer
18282,7,1,23.52,4,1,1,411,41,New Customer
12952,5,1,73.45,4,1,2,412,41,New Customer
17157,7,1,15.36,4,1,1,411,41,New Customer
12558,7,1,13.75,4,1,1,411,41,New Customer
15773,5,1,13.34,4,1,1,411,41,New Customer
17942,7,1,3.05,4,1,1,411,41,New Customer
12587,7,1,6.24,4,1,1,411,41,New Customer
16000,2,3,30.11,4,3,1,431,43,Potential Loyalist
16528,3,1,54.8,4,1,2,412,41,New Customer
17590,2,1,49.4,4,1,2,412,41,New Customer
13311,4,1,6.24,4,1,1,411,41,New Customer
15195,2,1,2.75,4,1,1,411,41,New Customer
16910,4,1,132.98,4,1,3,413,41,New Customer
13318,5,1,13.08,4,1,1,411,41,New Customer
13436,1,1,69.96,4,1,2,412,41,New Customer
15344,0,1,29.95,4,1,1,411,41,New Customer
18005,3,1,103.04,4,1,3,413,41,New Customer
